step,loss
980,0.042901191115379336
990,0.027463069558143614
1000,0.06347370743751526
1010,0.03342827558517456
1020,0.051347416639328
1030,-0.037261849641799925
1040,-0.0018313322216272354
1050,0.023749199509620667
1060,0.07149986028671265
1070,0.01677531599998474
1080,-0.01912094056606293
1090,0.07581566572189331
1100,-0.02581947445869446
1110,0.05757635235786438
1120,-0.004152436554431915
1130,0.02708161175251007
1140,0.02283874452114105
1150,-0.0015740647912025451
1160,0.02827242612838745
1170,0.045006406307220456
1180,0.05539277195930481
1190,0.005116841942071915
1200,0.002906491607427597
1210,0.03215789496898651
1220,0.015087173879146576
1230,-0.02664163112640381
1240,0.009088615328073502
1250,0.018639570474624632
1260,0.08002840280532837
1270,-0.012415048480033875
1280,0.05871801376342774
1290,0.0572468101978302
1300,0.00763007327914238
1310,-0.014737962186336518
1320,-0.013580474257469177
1330,-0.014534327387809753
1340,0.028344479203224183
1350,0.032575541734695436
1360,0.02128727436065674
1370,0.07048817873001098
1380,0.039804309606552124
1390,-0.015255554020404816
1400,0.07624226808547974
1410,-0.001892068237066269
1420,-0.017970004677772523
1430,-0.019805967807769775
1440,0.024998292326927185
1450,0.02574177086353302
1460,-0.009006474912166596
1470,0.030097076296806337
1480,-0.0032750852406024933
1490,-0.014620593190193177
1500,0.0827841341495514
1510,0.03446607291698456
1520,0.030817952752113343
1530,0.04617196619510651
1540,0.04434492290019989
1550,0.05370033979415893
1560,0.025483298301696777
1570,0.004234170168638229
1580,0.019823166728019714
1590,-0.0011822638101875783
1600,0.04573596119880676
1610,0.013786299526691437
1620,-0.008656882494688035
1630,0.020810550451278685
1640,-0.0024757001549005507
1650,0.01866132766008377
1660,0.01729007959365845
1670,0.05815941095352173
1680,0.027563455700874328
1690,0.03094605207443237
1700,0.053757041692733765
1710,0.07054629325866699
1720,0.012478752434253693
1730,0.034047293663024905
1740,0.011357562243938446
1750,0.05900949239730835
1760,0.03047332763671875
1770,0.0567099928855896
1780,0.028462764620780946
1790,-0.002531838230788708
1800,0.029444682598114013
1810,-0.03464421033859253
1820,0.044367247819900514
1830,-0.00046906620264053345
1840,0.03842896223068237
1850,0.034831035137176516
1860,0.0374416708946228
1870,0.06098430156707764
1880,0.04120842218399048
1890,0.014237844944000244
1900,0.04782066643238068
1910,0.0031937554478645323
1920,0.03793872594833374
1930,-0.0010170623660087585
1940,0.028052809834480285
1950,0.01483897864818573
1960,0.04013538360595703
1970,0.022680406272411347
1980,0.04113563895225525
1990,0.05418241024017334
2000,-0.02698950469493866
2010,0.027305644750595093
2020,0.06880267858505248
2030,0.023930969834327697
2040,0.05880694389343262
2050,0.011727187782526016
2060,-0.01835770606994629
2070,0.00906512662768364
2080,0.03264873027801514
2090,0.044816088676452634
2100,0.04597907662391663
2110,0.026847898960113525
2120,0.0022386573255062103
2130,0.037322315573692325
2140,0.04201953113079071
2150,0.031704679131507874
2160,0.014287683367729186
2170,0.019995082914829255
2180,0.03643620014190674
2190,0.046475285291671754
2200,-0.03137447237968445
2210,-0.004968413710594177
2220,-0.05066989660263062
2230,-0.010220595449209214
2240,0.05570552349090576
2250,0.05220729112625122
2260,-0.003892897814512253
2270,0.029589781165122987
2280,0.0340727686882019
2290,-0.010132870078086853
2300,-0.0027007076889276503
2310,0.03081871271133423
2320,0.04756338596343994
2330,0.044721171259880066
2340,0.028478121757507323
2350,0.006511689722537994
2360,0.01221717819571495
2370,0.05900783538818359
2380,0.01371292769908905
2390,0.016486528515815734
2400,0.01685955226421356
2410,0.06524494886398316
2420,0.045044684410095216
2430,-0.013473019003868103
2440,0.015545089542865754
2450,-0.00494316890835762
2460,0.043308955430984494
2470,0.027705416083335876
2480,0.00354977510869503
2490,-0.005081553012132645
2500,0.004360568150877953
2510,0.06011516451835632
2520,0.06408287286758423
2530,0.047142377495765685
2540,-7.643405115231872e-05
2550,0.04047528207302094
2560,0.01761074811220169
2570,0.05761032104492188
2580,-0.003208114951848984
2590,0.01647513210773468
2600,0.042053142189979555
2610,0.050464069843292235
2620,0.0582974374294281
2630,0.027210605144500733
2640,0.009007060527801513
2650,-0.020251651108264924
2660,0.01779756844043732
2670,0.017181816697120666
2680,0.018660685420036315
2690,0.050808876752853394
2700,0.028607100248336792
2710,0.06662477254867553
2720,0.041939884424209595
2730,-0.016536979377269743
2740,0.036660236120223996
2750,0.022911477088928222
2760,0.0023521609604358674
2770,-0.004299935698509216
2780,0.0576347291469574
2790,-0.008126077055931092
2800,0.035157546401023865
2810,0.024168777465820312
2820,0.07299522757530212
2830,0.011886120587587357
2840,0.04659215211868286
2850,0.012763312458992005
2860,-0.016796940565109254
2870,0.07331818342208862
2880,0.025704401731491088
2890,0.060622161626815795
2900,0.006317727267742157
2910,0.030847662687301637
2920,0.0028191402554512022
2930,0.0024546489119529726
2940,0.00424368679523468
2950,0.05270084738731384
2960,0.021509045362472536
2970,0.034455427527427675
2980,0.03719588816165924
2990,0.0614335298538208
3000,0.011583158373832702
3010,0.05292165279388428
3020,-0.02714748978614807
3030,0.02079599052667618
3040,0.029371362924575806
3050,0.014002716541290284
3060,0.062374651432037354
3070,0.012348875403404236
3080,0.0855615794658661
3090,0.059878981113433837
3100,0.00932152420282364
3110,0.022659529745578767
3120,0.017034608125686645
3130,0.004094055667519569
3140,0.027340218424797058
3150,0.037929415702819824
3160,0.04507572948932648
3170,0.053664165735244754
3180,0.004016757011413574
3190,0.020339532196521758
3200,0.001492302119731903
3210,0.029377034306526183
3220,0.040445083379745485
3230,0.029997995495796202
3240,0.059019052982330324
3250,-0.05014352202415466
3260,0.00815860703587532
3270,0.018464413285255433
3280,0.04079410433769226
3290,0.01775931417942047
3300,0.01041870191693306
3310,0.07610956430435181
3320,0.017197681963443755
3330,0.05008743405342102
3340,0.018256697058677673
3350,0.045821547508239746
3360,0.025573533773422242
3370,0.004373295605182648
3380,0.01976867765188217
3390,0.02277732491493225
3400,0.03103918433189392
3410,0.0010259225964546204
3420,0.004766354709863663
3430,0.046795439720153806
3440,0.033987757563591
3450,0.07308505177497863
3460,0.02332604378461838
3470,0.04688523709774017
3480,-0.002675052732229233
3490,0.046200788021087645
3500,0.0414026141166687
3510,-0.008210638910531998
3520,-0.007144550979137421
3530,0.01994272172451019
3540,-0.029746183753013612
3550,0.019355899095535277
3560,0.03401890993118286
3570,-0.004132607579231262
3580,0.03620063960552215
3590,0.022736597061157226
3600,0.02839612364768982
3610,0.019734559953212737
3620,0.0004823863506317139
3630,0.04609084725379944
3640,0.06277235746383666
3650,-0.025445619225502016
3660,0.02932862639427185
3670,0.030675387382507323
3680,-0.007073953002691269
3690,0.013496261835098267
3700,0.07244120836257935
3710,0.029148459434509277
3720,0.008492861688137055
3730,0.02550942301750183
3740,0.026221448183059694
3750,0.018289430439472197
3760,0.11407967805862426
3770,0.050460755825042725
3780,0.04508557915687561
3790,0.004187694191932679
3800,-0.0016262909397482873
3810,0.019817008078098296
3820,0.0349027156829834
3830,0.03463027775287628
3840,0.02686849534511566
3850,0.05284990668296814
3860,-0.017072613537311553
3870,-0.005633124709129333
3880,-0.035853156447410585
3890,0.025978812575340272
3900,0.039266809821128845
3910,0.01150200068950653
3920,0.004653265327215194
3930,0.012251011282205581
3940,0.05083242058753967
3950,0.08815340995788574
3960,0.0035734452307224275
3970,0.029174581170082092
3980,0.009689254313707351
3990,0.045180463790893556
4000,0.017106080055236818
4010,0.005506281182169915
4020,0.03797867298126221
4030,0.04360228776931763
4040,0.011307358741760254
4050,0.04590722024440765
4060,0.042732805013656616
4070,0.014412467181682587
4080,0.01354428380727768
4090,0.006911146640777588
4100,0.012023660540580749
4110,-0.0019442547112703324
4120,0.03268008530139923
4130,0.03634572923183441
4140,0.043885552883148195
4150,0.023882798850536346
4160,0.03477064669132233
4170,-0.027144724130630495
4180,-0.01280863881111145
4190,0.06660783886909485
4200,0.00875832960009575
4210,0.026041311025619508
4220,0.006403350830078125
4230,0.05256855487823486
4240,0.020081955194473266
4250,0.01248682513833046
4260,0.015758877992630003
4270,-0.006517468392848969
4280,0.038479605317115785
4290,0.018034185469150543
4300,0.07385087609291077
4310,0.011254498362541198
4320,0.012924346327781677
4330,0.024030835926532747
4340,-0.046957969665527344
4350,-0.03786966800689697
4360,-0.017901283502578736
4370,0.037993240356445315
4380,0.007588350772857666
4390,-0.002966415137052536
4400,-0.008222156018018723
4410,0.06446546912193299
4420,0.019391117990016936
4430,0.03497480154037476
4440,0.05147505402565002
4450,0.023592673242092133
4460,0.007067129760980606
4470,0.06880946755409241
4480,0.01986846774816513
4490,-0.01602383255958557
4500,-0.002374095469713211
4510,0.023908142745494843
4520,0.02012069821357727
4530,0.04637974202632904
4540,0.007438798993825912
4550,-0.010971888899803162
4560,0.061645525693893435
4570,-0.007599176466464996
4580,0.03548847734928131
4590,-0.018822085857391358
4600,0.019507062435150147
4610,0.022059299051761627
4620,0.035235249996185304
4630,0.01346464604139328
4640,-0.023079995810985566
4650,0.0008395154029130936
4660,0.029903888702392578
4670,-0.01559709906578064
4680,0.014319947361946106
4690,0.05887733101844787
4700,0.010335569828748703
4710,0.04527378678321838
4720,-0.01610598564147949
4730,0.015107546746730805
4740,0.01704927235841751
4750,0.00525582879781723
4760,-0.004181714728474617
4770,0.003920707106590271
4780,0.026912036538124084
4790,0.04854396283626557
4800,0.05444106459617615
4810,0.0017417654395103454
4820,-0.004024557024240494
4830,0.0007298991084098815
4840,0.015530142188072204
4850,0.032078444957733154
4860,0.005383596941828728
4870,0.044560813903808595
4880,-0.013747105002403259
4890,0.04552281200885773
4900,-0.05834938287734985
4910,0.04170223772525787
4920,0.00516880676150322
4930,0.0326412707567215
4940,0.04732567071914673
4950,0.01010504737496376
4960,0.04055847525596619
4970,0.029891228675842284
4980,0.018111099302768708
4990,0.027324593067169188
5000,-0.0060971081256866455
5010,0.04130365550518036
5020,0.05496078133583069
5030,0.020717757940292358
5040,0.030409380793571472
5050,0.0023571927100419997
5060,0.05907429456710815
5070,0.023273944854736328
5080,-0.005119925364851952
5090,-0.0024472327902913095
5100,0.041695895791053775
5110,0.02945101261138916
5120,0.020186546444892883
5130,-0.01126846820116043
5140,0.031986793875694274
5150,0.056212759017944335
5160,0.03322897255420685
5170,0.014439913630485534
5180,0.03686688840389252
5190,0.0016518531367182732
5200,0.03284879624843597
5210,0.014801138639450073
5220,0.04241322278976441
5230,0.05380917191505432
5240,0.015103569626808167
5250,0.039549583196640016
5260,0.008784743398427964
5270,0.019373029470443726
5280,0.0023074746131896973
5290,0.023180432617664337
5300,0.01956186294555664
5310,0.01161983460187912
5320,0.04054016768932343
5330,0.01947949528694153
5340,-0.003081052005290985
5350,0.02926776707172394
5360,0.0532917320728302
5370,0.012712334096431733
5380,-0.005669093132019043
5390,0.006541422009468079
5400,0.020079514384269713
5410,0.002873748168349266
5420,0.07354730963706971
5430,-0.0006981567479670048
5440,0.009590871632099152
5450,0.03869337141513825
5460,0.028232401609420775
5470,0.027074632048606873
5480,0.004441006481647492
5490,0.03764809370040893
5500,-0.0010855868458747864
5510,0.020182566344738008
5520,0.009075167775154113
5530,0.0012706339359283448
5540,-0.03680173456668854
5550,0.015146280825138091
5560,0.006359918415546418
5570,0.016787496209144593
5580,-0.038405397534370424
5590,0.03258695602416992
5600,0.008198347687721253
5610,0.010913949459791183
5620,0.0012944623827934264
5630,0.0311881422996521
5640,0.02971075475215912
5650,0.006878571957349778
5660,0.055308079719543456
5670,0.009413190931081773
5680,-0.010575270652770996
5690,0.03704290986061096
5700,0.02818922996520996
5710,0.030527949333190918
5720,-0.007865452766418457
5730,-0.008331696689128875
5740,-0.017857302725315095
5750,-0.0020237307995557784
5760,0.0301267147064209
5770,0.0008836880326271058
5780,0.01847856640815735
5790,0.07497458457946778
5800,0.09045645594596863
5810,0.02284853607416153
5820,0.019341889023780822
5830,0.05989930033683777
5840,0.0056615516543388365
5850,0.019659343361854553
5860,0.02419067621231079
5870,0.018099083006381987
5880,-0.045730757713317874
5890,0.0036200925707817076
5900,-0.012927258014678955
5910,0.010179787874221802
5920,0.0013976729474961757
5930,0.0124829962849617
5940,0.015330345928668975
5950,0.015883880853652953
5960,0.022455278038978576
5970,0.03968137800693512
5980,0.06280789971351623
5990,0.04408077001571655
6000,0.03266421854496002
6010,-0.00759127289056778
6020,-0.0010279767215251923
6030,0.026428163051605225
6040,-0.0018140286207199096
6050,0.027513641119003295
6060,0.022240549325942993
6070,0.029133734107017518
6080,0.03035867214202881
6090,-0.0006222225725650788
6100,0.03154778182506561
6110,0.035178864002227785
6120,0.017591707408428192
6130,0.02912536859512329
6140,0.03502301871776581
6150,0.031487894058227536
6160,-0.02061240077018738
6170,0.03136391043663025
6180,0.0317587673664093
6190,0.045688650012016295
6200,0.039107850193977355
6210,0.03319017887115479
6220,0.022533705830574034
6230,0.02178536057472229
6240,0.016950497031211854
6250,0.03105745017528534
6260,0.03816869854927063
6270,0.053373849391937254
6280,0.05181557536125183
6290,0.0786287546157837
6300,0.04979136288166046
6310,0.07257203459739685
6320,0.08162937164306641
6330,0.0772479772567749
6340,0.07843291759490967
6350,0.0672613263130188
6360,0.08306867480278016
6370,0.06810752749443054
6380,0.0390291839838028
6390,0.08099717497825623
6400,0.06580543518066406
6410,0.032596471905708316
6420,0.0034617513418197634
6430,0.05006663799285889
6440,0.05388554334640503
6450,0.06407002806663513
6460,0.07638046145439148
6470,0.06560392379760742
6480,0.043722352385520934
6490,0.08198095560073852
6500,0.0763852596282959
6510,0.06998240947723389
6520,0.045446932315826416
6530,0.05226786136627197
6540,0.031656527519226076
6550,0.04106929898262024
6560,0.046877461671829226
6570,0.06699932217597962
6580,0.005243700370192528
6590,0.058707261085510255
6600,0.02868247926235199
6610,0.06552841067314148
6620,0.05048806071281433
6630,0.023235437273979188
6640,0.045344609022140506
6650,0.08836587071418762
6660,0.03893037736415863
6670,0.07749351263046264
6680,0.06095894575119019
6690,0.06580216884613037
6700,0.05594386458396912
6710,0.03624552190303802
6720,0.04697456955909729
6730,0.061132007837295534
6740,0.054130280017852785
6750,0.016592006385326385
6760,0.015276473760604859
6770,0.06594448685646057
6780,0.06189718246459961
6790,0.08074859976768493
6800,0.040624690055847165
6810,0.06483324766159057
6820,0.038444554805755614
6830,0.07401843070983886
6840,0.08071897625923156
6850,0.03562939167022705
6860,0.0504414439201355
6870,0.04013095498085022
6880,0.11736973524093627
6890,0.07478130459785462
6900,0.01989356577396393
6910,0.09807432293891907
6920,0.045195969939231875
6930,0.07298150062561035
6940,0.027501195669174194
6950,0.06308324337005615
6960,0.05820724368095398
6970,0.06263601183891296
6980,0.04665329158306122
6990,0.09299847483634949
7000,0.08654481172561646
7010,0.04711860716342926
7020,0.05132037401199341
7030,0.0980648398399353
7040,0.08008477687835694
7050,0.032003065943717955
7060,0.0237684041261673
7070,0.012262526154518127
7080,0.047945618629455566
7090,0.06373282670974731
7100,0.056748819351196286
7110,0.05448645353317261
7120,0.03498984277248383
7130,0.04568827152252197
7140,0.04718159437179566
7150,0.004686177894473076
7160,0.040797358751296996
7170,0.056201601028442384
7180,0.06140906810760498
7190,0.044754022359848024
7200,0.019782494008541106
7210,0.07542140483856201
7220,0.06802151799201965
7230,0.043776360154151914
7240,0.12256917953491211
7250,0.04256087243556976
7260,0.037557050585746765
7270,0.06636679172515869
7280,0.06242015361785889
7290,0.05555877685546875
7300,0.03277181088924408
7310,0.0458922803401947
7320,0.03719426393508911
7330,0.08349531292915344
7340,0.087885582447052
7350,0.07252979278564453
7360,0.05337746143341064
7370,0.06927691698074341
7380,0.06999380588531494
7390,0.09008546471595764
7400,0.09134982824325562
7410,0.05940293073654175
7420,0.05308559536933899
7430,0.04615793228149414
7440,0.06990790963172913
7450,0.03365521728992462
7460,0.040346235036849976
7470,0.0557015061378479
7480,0.07969048619270325
7490,0.0886438548564911
7500,0.101040780544281
7510,0.07909107804298401
7520,0.03366393744945526
7530,-0.002744472026824951
7540,0.084101402759552
7550,0.07089545130729676
7560,0.044361221790313723
7570,0.07190026044845581
7580,0.06700275540351867
7590,0.06456007361412049
7600,0.0483063668012619
7610,0.05570374727249146
7620,0.06207438707351685
7630,0.06923981308937073
7640,0.033212202787399295
7650,0.03913534879684448
7660,0.03259137272834778
7670,0.018641483783721925
7680,0.014617553353309632
7690,0.06372263431549072
7700,0.08353838920593262
7710,0.04447847604751587
7720,0.1018359899520874
7730,0.04008225798606872
7740,0.04743063747882843
7750,0.026199665665626527
7760,0.013098715245723725
7770,0.061647891998291016
7780,0.05617963075637818
7790,0.0405545711517334
7800,0.08383554220199585
7810,0.051823008060455325
7820,0.058741557598114016
7830,0.07179209589958191
7840,0.06336954832077027
7850,0.044431757926940915
7860,0.05414779186248779
7870,0.06897364854812622
7880,0.09985629320144654
7890,0.07323652505874634
7900,0.06622570753097534
7910,0.079798424243927
7920,0.07227057218551636
7930,0.04848302602767944
7940,0.022005425393581392
7950,0.04077439904212952
7960,0.06657862663269043
7970,0.07828346490859986
7980,0.07408438920974732
7990,0.04748299419879913
8000,0.07289403080940246
8010,0.06975663900375366
8020,0.03761771321296692
8030,0.04451162815093994
8040,0.037674450874328615
8050,0.07244933247566224
8060,0.03585529625415802
8070,0.0679983675479889
8080,0.06113376617431641
8090,0.03134200274944306
8100,0.033787527680397035
8110,0.08017588853836059
8120,0.08266228437423706
8130,0.0505714476108551
8140,0.06994494795799255
8150,0.05592179298400879
8160,0.06531791090965271
8170,0.07543290853500366
8180,0.04461771249771118
8190,0.06436998248100281
8200,0.06309085488319396
8210,0.02479841709136963
8220,0.05624510645866394
8230,0.07425025701522828
8240,0.06030793190002441
8250,0.08156377077102661
8260,0.042017620801925656
8270,0.03580569326877594
8280,0.08201476335525512
8290,0.06323925256729127
8300,0.08781031966209411
8310,0.08935678601264954
8320,0.031510180234909056
8330,0.06879404783248902
8340,0.06113983988761902
8350,0.04273845851421356
8360,0.07987348437309265
8370,0.06240593194961548
8380,0.05075106620788574
8390,0.04176207780838013
8400,0.0703363835811615
8410,0.051605498790740965
8420,0.028847232460975647
8430,0.07565547227859497
8440,0.00683041587471962
8450,0.07479315400123596
8460,0.04677494466304779
8470,0.08251689672470093
8480,0.037636592984199524
8490,0.07138413786888123
8500,0.054756689071655276
8510,0.08206739425659179
8520,0.06406344771385193
8530,0.09971839189529419
8540,0.011486242711544036
8550,0.053160226345062254
8560,0.0737621545791626
8570,0.06661367416381836
8580,0.05424430370330811
8590,0.06888811588287354
8600,0.05536091923713684
8610,0.05622977614402771
8620,0.0265376478433609
8630,0.09874678254127503
8640,0.04250900745391846
8650,0.05284727811813354
8660,0.023632051050662996
8670,0.0848886489868164
8680,0.038715329766273496
8690,0.05515965819358826
8700,0.04736703932285309
8710,0.062002652883529664
8720,0.052384686470031736
8730,0.06515477895736695
8740,0.0017358087003231048
8750,0.0712163805961609
8760,0.09080978631973266
8770,0.056974613666534425
8780,0.08746448755264283
8790,0.044535127282142636
8800,0.02751900553703308
8810,0.07764388918876648
8820,0.03041161596775055
8830,0.0390608012676239
8840,0.0387525886297226
8850,0.05334186553955078
8860,0.06894053220748901
8870,0.08848254084587097
8880,0.07442183494567871
8890,0.048280182480812076
8900,0.023834463953971863
8910,0.05408371090888977
8920,0.0641438364982605
8930,0.06345196962356567
8940,0.0645061731338501
8950,0.05170853734016419
8960,0.06467992663383484
8970,0.04916391372680664
8980,0.06198092103004456
8990,0.039835399389266966
9000,0.07297125458717346
9010,0.058652597665786746
9020,0.0413129985332489
9030,0.14520002603530885
9040,0.093777596950531
9050,0.06766523122787475
9060,0.04921711683273315
9070,0.03847517669200897
